Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
bdb57b46e3ef0e6cadb770408e57017546e6921d,b691580b05838cee5d240f08274a0d6e84897ab330f61f53b9cc62f1eb41438a13d17b477d427f31a54d1a65b3e3abf7f6d033d26858d9a1d05dd2e659450b3e,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1038,8.37,17031281900,17031031700,28,3,23.00,4.70,0.00,0.00,28.20,Credit Card,Chicago Carriage Cab Corp,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.965445784,-87.66319585,POINT (-87.6631958495 41.9654457842)
a7418e380c988282c242e4bf620665c46b5f376f,3c0161e62a7344b442d21a208d41053ee0bf1470d74cbdb2b86d1447f4eef3381822255acbc686e6c81f80ae2481ae6eefc6923a19e5f464cca1f9fb771a7714,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,240,0.2,17031081500,17031081500,8,8,4.50,0.00,0.00,2.00,6.50,Cash,Globe Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
d8cf15e39d32afaef83595d37d898a1160e1d4a4,92000228f17be4f549e0b09b6a1e362f0cca516b95306d0da98f6c073c3cde625f4a708972d29021a8478e3076a86dc30b1f8f6479820d9f3671c18e88016ab7,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,183,0.55,17031320600,17031330100,32,33,4.75,0.00,0.00,1.00,5.75,Cash,Chicago Carriage Cab Corp,41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
99f616d0014482c02de78872b3b7434fb77e5a2b,313633e0f2ff40d75b88da6f4f7e0fa1febf4dd8c834eaac540f9ef87e718056d2e1144d84f4f6b3f67add78b94fa901d991fbfe43dd225e7e78b14cd3d61ac4,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,600,2.4,17031833000,17031242000,28,24,9.75,0.00,0.00,1.50,11.25,Cash,City Service,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.899737388,-87.664953917,POINT (-87.6649539167 41.8997373884)
dfaf95fa8b85450f956f498b120ab58dd43f3caf,d800eb3bcceba1eae93869f9a2d6dafec8053aaabbb2493fc5a7275a893435aa479539a353fee79c053bdaa0bdf79dc1280b9c8762461d39d76bb4166c17b871,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1500,11.3,,,32,65,31.00,0.00,0.00,1.00,32.00,Cash,Globe Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.769778059,-87.726929842,POINT (-87.7269298425 41.7697780588)
2620a78961ae927798a62ae536deecd5a24e2a5f,92195ba6d79380aa9da1f2db98ac05a3eff859c4151f2423be9929d90031307cd34805d162363e9aa727fa3f953ba0b1f76a0c203663b112a2b974614cc51768,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,733,0.96,17031081500,17031081800,8,8,8.00,0.00,0.00,2.00,10.00,Cash,Chicago Carriage Cab Corp,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
c2f27f99d90e61d6bb162581cf409634c3988680,4696b93f2b4acf482b3a4e1916b67129ddac8de7ae8f72fe6aece159d00ab10fe07b6dd538ce6e92f60a7614d7a27a927135f6f1713c04cdbbfabc23e6f52ed3,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,976,2.03,17031081000,17031081000,8,8,10.75,0.00,0.00,1.00,11.75,Cash,Chicago Carriage Cab Corp,41.900265687,-87.63210922,POINT (-87.6321092196 41.9002656868),41.900265687,-87.63210922,POINT (-87.6321092196 41.9002656868)
d4b0dc28e5fc159eea1a8760ce2797048a747aef,5413f320ef49399b566497fda291444357b3530d5c3ec74d2122b89a9367717a0af737151f4aaa49c861010db04c29af75f7945ae7a69735841121f9f22bedf3,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,120,0.5,,,6,6,4.25,0.00,0.00,0.00,4.25,Cash,24 Seven Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
40e3b66f408c93803db1ed93d25c4d4155be8905,f737e66051ccf98c0deff45763694e27538096b21cbacb2e284954cf33ccaf8aced57355de47c4602bb7cbbd3d5fc7875f38b744e7594329a0cd70a1ae50fc2d,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,832,1.87,17031081600,17031281900,8,28,9.75,2.00,0.00,1.00,13.25,Credit Card,Chicago Carriage Cab Corp,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
8c3a2ef1447057197484256301be7cac76e7c833,5fcbc591653ef40e9c13064b3f546bbed4fabf421ed70e173111c53f0c144c91ddbc5da9562067e85aada81f948e314d393572b818600c4f671961408e73d414,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,840,5.3,,,8,23,16.25,0.00,0.00,0.00,16.25,Cash,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
a0ab14496b8e21f6d359e295d23cd9eddf135e1e,1768c6bcff09706e1ee0a66b2053afe14107881e986f2ee78d34322406897ddd23f86fe4c618a63ae71d541ff75d9fd316fe32a8bb7da1746ac85099316046d7,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,300,0.8,17031839100,17031839000,32,32,5.75,0.00,0.00,0.00,5.75,Cash,24 Seven Taxi,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.87101588,-87.631406525,POINT (-87.6314065252 41.8710158803)
e8e632a57421a5fdea410588e2831628f424454b,7b2a9f6bdfe167f0cba4514bc4a27be3539501e00539a7d6d7ead388b2c06d92e91030f0ecf09844c12297932eda77d17c49515e7314b5e26815b2023e3b24ff,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,679,2.34,17031081700,17031330100,8,33,10.25,0.00,0.00,3.00,13.25,Cash,Chicago Carriage Cab Corp,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
be5f3fb6ff91e3417f5931deea9f9c41c6df9d4a,cc44b8f698c0f359f7439f0fdb877c5f7d04b685c8991828be4fc940dbe6119833fd2befcdc5da0201f2db539e5215408c501b9bc261f57cb20f902e82a42c4a,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,960,0.8,17031839100,17031081600,32,8,8.75,0.00,0.00,1.00,9.75,Cash,City Service,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
4db73c07e183fd103e19e49c04254f247391510b,2b28c5925147c07cce6761560dd01e17d5fe37d95ec609a3bf2c55e822207e20075e19a3a8f324e16fbc8589e64d241428aa788b6e794083dab6747dc34d69cf,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,601,1.99,17031833000,17031081100,28,8,8.75,2.00,0.00,1.00,12.25,Credit Card,Chicago Carriage Cab Corp,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
8d1e810aa130d4c9b7be599001263ea50ae7cddb,4e49ee95af4021afdaf6daf1ab1c5aacf9ad1b69cdd1cb930dad3b02db6ee26e865d648c7b09ef2288e26c47556f7642963a98fdcb1c0df894d766fd44ddbee0,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,0,0,,,24,77,3.25,0.00,0.00,0.00,3.25,Cash,Sun Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
1d9a93f1bcc6cecaf29af0a902335672caf863f2,c6d02a3e8a37d84492f2f26f6f473673c7990942309039289f97318686215cb9f54f9a1d0713c2b0315bb77a0befa52cb8023cc19688b9f1c4c00bc8bfeca444,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,774,7.55,,,33,22,20.50,6.60,0.00,1.00,28.60,Credit Card,Chicago Carriage Cab Corp,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.92276062,-87.699155343,POINT (-87.69915534320002 41.9227606205)
3152b9abad0261191fdbbc1a443769a4294a9574,06d060e514dbb6cd2f61db638904cb22c38eb2911ac922b90c359d21c10572147aa6f4d39ff3fa9107fd73d945e4f172d1071e249b7752514baad988a06d370d,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,732,3.41,,,8,22,12.25,3.82,0.00,0.00,16.57,Credit Card,Chicago Carriage Cab Corp,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.92276062,-87.699155343,POINT (-87.69915534320002 41.9227606205)
466aa7c690a3ff0bb80a9702d110113275bb87c1,5adbc97abe353b4ad223abfb31d0311bd30800e15f43a25687183763c7df805e43f606e68519e83d1786a0a16a4d0cc662512fd89df09e5be1e56f022208c5a3,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,173,0.45,17031081500,17031320100,8,32,4.50,0.00,0.00,1.00,5.50,Cash,Chicago Carriage Cab Corp,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
d498c91375b66cad7ebe4346b3c57afd5dd66205,43aa40841edf3eb3e6112114f39cbd9cae2f45cee24f66a1a404a289ddeba1da2a110852bdf5732f97ef6ebe102869702f86dbf1ae3ae222ba342fc923141e39,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,240,0.6,,,8,8,5.00,3.00,0.00,0.00,8.50,Credit Card,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
863b103594a5a15f613ba3c7c7e318f879a1e8dd,a0df6e84237fd11e0a52f45433e8067928dca5ce5ef04b96b69d0bac6b171fe346d9b3a005e5bd5c570143b7c48e9524f0a00f8315fd5a1e410b9b0b4943a747,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,752,2.68,17031833000,17031071200,28,7,10.50,0.00,0.00,1.00,12.00,Credit Card,Nova Taxi Affiliation Llc,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.921854911,-87.646210977,POINT (-87.6462109769 41.9218549112)
3fa1f7a25c9a473c0a8594c64f12115aa7a4d0fc,96c0ccc477fcabe381f6c8c26c1d805ee42f6e3879b56e97282c1d22c7d134bcf5aac2c2b046c5864ba550cd0fda85d66321b2e35991b350d6ab3fbc9db862ce,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,180,0.8,17031081800,17031280100,8,28,5.25,0.00,0.00,0.00,5.25,Cash,Globe Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
ee5b0270ef6da500099b9f333d1e9dcb86d77300,27673f99219497b7853a50bf857cf0f3a513f30408314b22fc74550f1dfa104bc4f4e28dafddfb8d4920df09748d90b76c0859fe5fedc6bd193a0d0916bfaa06,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,913,1.61,17031071500,17031081500,7,8,9.25,0.00,0.00,1.00,10.25,Cash,Chicago Carriage Cab Corp,41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
9bc113db610225318002800e7fe1206b40c6f054,01c97fc804247bbacb671a1c232a4e96016edac3f56ddb2fa33daf1912ec60fe2b1600b87411eb3cc6b2e1fda1925b66b917be2020f67a765a659449657d0637,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,561,3.37,,,28,34,11.25,0.00,0.00,1.00,12.25,Cash,Chicago Carriage Cab Corp,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
fe28bfa98b12520c27bf152713e58e2b4243742f,f0e4d4f0e0c9e69c3df15bdc0487859298f2c417696581bbf83334d89f2206ed2fd949abfbe0e19b050f99b2f7508258785ad543236d24c7aa8d82c4f9dfc19e,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,1090,3.28,17031081600,17031070102,8,7,13.00,0.00,0.00,1.50,15.00,Credit Card,Nova Taxi Affiliation Llc,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.93057857,-87.642206313,POINT (-87.6422063127 41.9305785697)
a6f27425825d232030c0026af5e5f68aa0bffdd7,ace613150343ec9584249a0595c0c35af8e99fad625adec983a32420c878b55b90e3d8a1432cc83f9bb06880794220afecdf30e99903b98e80f32395c77f1839,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1283,10.83,,,8,14,29.25,0.00,0.00,1.00,30.25,Cash,Chicago Carriage Cab Corp,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
adc56aa960ecba54442c172a31c818ec6d4e9968,3b823c97b6350b7ba050457894c8ed25accf5f417ca2020e1ee609b2ce6b4134d64994fa19e6b2c1451d5ad134d0bf54a091c1487c4abbbdf8f9f52cc91b96b7,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1140,3.8,17031081700,17031063200,8,6,14.25,3.00,0.00,0.00,17.75,Credit Card,Sun Taxi,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.938391258,-87.63857492,POINT (-87.6385749205 41.938391257700005)
2016c07eb98361215c32dd99703b72c1eca31c1c,ebfbfcaa4f70bf74c01fe2f398ce8c4f38c02255588c7175dff504d13f31d8793c571dd846ab73b6a161e21717d15b8fe5bbdda80885241245c4a13d1c25acbc,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,274,0.66,17031080300,17031081100,8,8,5.25,0.00,0.00,0.00,5.25,Cash,Chicago Carriage Cab Corp,41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
86f08c62091e276a632b8ec8cceae10cde4c527a,1dc970b2fae569a21c839d5a95614de9ec97ab534681f3669590fd4097c1b9d83c9226124e00dd4844e7442cf143046d30837149e64bbdd5cafa8d0fafaba7cf,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1140,6.2,17031081700,17031830700,8,3,18.75,0.00,0.00,0.00,18.75,Cash,City Service,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.958055933,-87.660389456,POINT (-87.66038945570001 41.958055933)
796c3af27fa8ab28138529d1488c589277f954c3,43aa40841edf3eb3e6112114f39cbd9cae2f45cee24f66a1a404a289ddeba1da2a110852bdf5732f97ef6ebe102869702f86dbf1ae3ae222ba342fc923141e39,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,240,0.5,17031081500,17031081201,8,8,4.75,0.00,0.00,0.00,4.75,Cash,Sun Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
9ab3abca38355b7f642d5d6fdf6a811ca61ebd9a,74ec1551363cdcffdadcc2e4d63620f021954a2c1d75b2d38dd1d579bad41fba7dc90ab7815cd7e35957612463be727c5049b02e3d4c32c01fbb4386ed204820,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1380,1.4,17031081600,17031320100,8,32,11.75,0.00,0.00,1.00,12.75,Cash,Chicago Taxicab,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
5ed6714921115e3dc4fa374691991166b5805b16,6d53848553e422a75bf3ff34e5a34ee2ee25494b85b320be54195f658bb8b40ab02b3502a1bb7e912d3ff9e99395a8f629499a4b8c3778744ab143e7f818b921,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,214,0.91,17031330100,17031320600,33,32,5.50,4.00,0.00,1.00,11.00,Credit Card,Chicago Carriage Cab Corp,41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
fd86a6c4cf2ae7edd2a43635509d0d96d61e5599,7451df09e230673241da1f39213f5f18725f1d02631bae0c987a67fde99c6876dac1335d8714f59ef6582d414720fb7f9165465ebd5c7b1f1c4728e8c8d402d9,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,240,0.8,,,6,6,5.50,0.00,0.00,0.00,5.50,Cash,City Service,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
cb3076546d8d29e8266c272ef56c8c9de84686b9,01fea6dd04ff9ae6c26502b2742bb6d4e06be62d2c009526a3edf02aafeef9a1896341f4f6440e8b4b3889dc1b587f6c99581e22bcac650ecd73e88afedc2341,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1380,1.4,17031280100,17031081500,28,8,11.75,0.00,0.00,1.00,12.75,Cash,Globe Taxi,41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
004e678ed061ee76f0e560ccd4b7d4f24ce39d3c,ed0aa578d1d6f993916813f8bed5d2fe1ac4d098be3ba52e0adfa126e28625a4bab89b195e48237a216fd5903768665f5203add75fe2c9b74eb0d5ed64de0bdf,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,120,0.3,17031081201,17031081201,8,8,4.25,0.00,0.00,1.00,5.25,Cash,Medallion Leasin,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
6cd666e9c364d8215e2da5f446c455ce212faa83,f57c52ac544fb55fe663b6629c3a431653f4fa63ee3c5d88b03ce205b80ac3fd391cf5c335b4a20382a31e618ccdd4ba8bf331714db225cb9c8f652e23153c58,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,780,1.5,17031081700,17031080100,8,8,8.50,0.00,0.00,0.00,8.50,Cash,Medallion Leasin,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001)
ae67e9f3c70e52b76b119edca3c414da8548ece5,ef95bc54f7fe9ce96892a3a2eb7f358d5383bb1ebfaffab818a8b1377304e95b5272e473c4b2b015a8e5c36038f374f42be15ad6be0817e3afa18b464e47eaf3,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,840,2,,,8,6,9.50,0.00,0.00,0.00,10.00,Credit Card,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
5f161b869112ee6f6edbe31e3b090ee7047c6a97,de8e8659ceb9eb0da842a46b60c0a5207098ac69fc23ab1d6308a50a42e719c1b9d233d3b57a3591ee5789f9cc7e22e81496194980774e8035033e0788ec2633,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,240,1.1,17031320100,17031320600,32,32,6.00,0.00,0.00,1.00,7.00,Cash,Sun Taxi,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
42fb38877e70b4621cd58f1a2d4843d869b1c45f,35467b44491f6f51eaa0f4fb1cd65e4c23117aa268d9dd52d88a484194323088fc5a0d30455d37c6bced24218c2ed42b421d7260c119161f29b8381bd11b1784,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,480,0,17031081500,17031081500,8,8,6.00,0.00,0.00,0.00,6.00,Cash,Sun Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
0e70978c70be1d0eadc1def66ecf87ccfabc21f0,4e49ee95af4021afdaf6daf1ab1c5aacf9ad1b69cdd1cb930dad3b02db6ee26e865d648c7b09ef2288e26c47556f7642963a98fdcb1c0df894d766fd44ddbee0,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,0,0.2,,,24,77,3.75,0.00,0.00,0.00,3.75,Cash,Sun Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
57be74423512b7ae59457587c3bc320ea2125611,3fb16f1c20637391ce1a0b28f7397928353dda31af9d0c5b0183914f9e96907ba93ea5680063b0dc6f4d69db5c16b02fa65af3c0a3b73672f143bad98a6c5c3a,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,300,1.7,,,22,24,7.00,2.00,0.00,0.00,9.50,Credit Card,Medallion Leasin,41.92276062,-87.699155343,POINT (-87.69915534320002 41.9227606205),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
4e15e5c1a1951f1bc51b791a9415bc25a41497e0,57416034d2e292ccd5876c4cc7d0232d5bbed6df49ab6c11fd274cc8ed79244cead763c348182390d225b389a9f4592ae66aa0a30017d1b5bbae4964813dc8ad,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,660,5.46,17031081700,17031220400,8,22,16.00,4.12,0.00,0.00,20.62,Credit Card,Patriot Taxi Dba Peace Taxi Associat,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.928431564,-87.699968591,POINT (-87.6999685912 41.9284315635)
74c2ee136e284e2d0929628d65fe958bb7628b6e,362450283e701d42253081f8ef4ebb93739781c70689958f9d11aced3acd7587aa500d3fb5e93217934cb1fb88cb0c1d5ac08f9f395fc0223191f5bfd6afffab,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1560,10.5,,,8,17,28.50,0.00,0.00,0.00,28.50,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.94651142,-87.806020002,POINT (-87.8060200025 41.9465114202)
56a0fd1b6b4327666346db2b58abf9cbe26fc580,de8e8659ceb9eb0da842a46b60c0a5207098ac69fc23ab1d6308a50a42e719c1b9d233d3b57a3591ee5789f9cc7e22e81496194980774e8035033e0788ec2633,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,120,0.8,17031320100,17031320100,32,32,5.00,0.00,0.00,1.00,6.00,Cash,Sun Taxi,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
2d346a14c115b77d3f424f08e0bbffc4dd208cbe,4dcbf823cafcd373eaa71d2041d5daca63ab8ef17164ef83e0f325085b62300691026490691734a02c542a0b3c4e2393d8a346b4e4e1e4dec8a9046e7eb04852,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,884,4.85,,,31,24,15.25,0.00,0.00,1.00,16.25,Cash,Chicago Carriage Cab Corp,41.850266366,-87.667569312,POINT (-87.667569312 41.8502663663),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
f15eb2c50f476726dd6c4430e2cb3a24f6e305b9,a0df6e84237fd11e0a52f45433e8067928dca5ce5ef04b96b69d0bac6b171fe346d9b3a005e5bd5c570143b7c48e9524f0a00f8315fd5a1e410b9b0b4943a747,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,214,0.44,17031280100,17031281900,28,28,4.50,0.00,0.00,1.00,5.50,Cash,Nova Taxi Affiliation Llc,41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
3ede4e6a955c2e84fae52009e9159be5e53f5141,7b17c5d44b1b7a45e8d03c6315324fc6f960d21e550a34e3cbcc223395a7a59a765f8c5a28f61dfc540b07ba13e6a22150594ec459bbb60741662d6b4f3d5633,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,436,0.73,,,3,6,6.00,0.00,0.00,2.50,8.50,Cash,Chicago Carriage Cab Corp,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
64fad3145d1744a46aa3824b5c467ce61b223670,88ecf448361fbe40dae4862335a2b689529bfb66bf2fb4899102a790e9ec5e79251dd5db8496a9e47d9ce41a742c527d33fac878343d80e3baac2b51b900f9a1,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,867,4.11,17031081202,17031832000,8,6,14.25,0.00,0.00,1.00,15.25,Cash,Nova Taxi Affiliation Llc,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.946294536,-87.654298084,POINT (-87.6542980837 41.9462945357)
8bdc4ca90b22f6bd6ed41599c2464617d0b0ef93,6161b78168fb8a51b06c3994f62522e1d21390a969e3b143fef021089396dc3e09774b53b6a6b03aba1add38e132f04d6be3218b85a959c241c0a5f2170c35dd,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1559,4.8,17031839100,17031241200,32,24,17.25,2.59,,0.00,19.84,Credit Card,American United,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.906707792,-87.684685949,POINT (-87.6846859492 41.9067077917)
29a6a57b8cd0eb09db48cc7330fcffab23b22947,52adf033bb533b6bd92cb6b683766bbfe9f239be7cc40c0c1804d0b5755c08eddc1328a42efd64e2d7dfe7f04769b2a1499433ef3bd032b5f57f60d17a3265ed,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,397,2.3,,,3,5,8.50,0.00,,1.00,9.50,Cash,American United,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
5bae01a3fbfd4d98eabf4d83a782781f8fe2c9fa,b31f46efa11263565e3dba91f26ff96b74516e8108ac56ea4c60d5169362f8b58d12973629f150102f76fc9e4964e04e896153cd629a3d36e7372498589730a9,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,566,3,17031080300,17031242400,8,24,10.75,0.00,,0.00,10.75,Cash,American United,41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303),41.899422254,-87.684490122,POINT (-87.684490122 41.899422254300006)
f9c0b9bb36af7f19e5c494a5a50c7feb55b6a928,6e0a0360a9107f3cc0064a80f49f33a7f53e8aa6232d66b590bf83fca4277b3c6203ac04f2d404fdf6a57190cd50530fce8f585b9f122aa4cf98ff0c255e9f2e,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,888,1.8,17031081202,17031839100,8,32,9.50,0.00,,1.00,10.50,Cash,American United,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
91ceab808907412bd032d84e8ec765e126345a4b,3300ef4ef04f16fe8224adee10ae27ccf7a13236c94fbdc1ac7c2ad805a0143b10228c75fb1a75b5c033eb2ce49c7d71e20917e3ede6afa67e702b33eda7ac6c,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,335,1.5,17031832600,17031241400,7,24,7.00,0.00,,0.00,7.00,Cash,American United,41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
